CBSA_Code,CBSA_Title,CBSA_Type,County,State,FIPS_State,FIPS_County
22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,Sebastian County,Arkansas,5,131
22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,Sequoyah County,Oklahoma,40,135
23060,"Fort Wayne, IN",Metropolitan Statistical Area,Allen County,Indiana,18,3
23060,"Fort Wayne, IN",Metropolitan Statistical Area,Wells County,Indiana,18,179
23060,"Fort Wayne, IN",Metropolitan Statistical Area,Whitley County,Indiana,18,183
23140,"Frankfort, IN",Micropolitan Statistical Area,Clinton County,Indiana,18,23
23180,"Frankfort, KY",Micropolitan Statistical Area,Anderson County,Kentucky,21,5
23180,"Frankfort, KY",Micropolitan Statistical Area,Franklin County,Kentucky,21,73
23190,"Franklin, KY",Micropolitan Statistical Area,Simpson County,Kentucky,21,213
23240,"Fredericksburg, TX",Micropolitan Statistical Area,Gillespie County,Texas,48,171
23300,"Freeport, IL",Micropolitan Statistical Area,Stephenson County,Illinois,17,177
23340,"Fremont, NE",Micropolitan Statistical Area,Dodge County,Nebraska,31,53
23380,"Fremont, OH",Micropolitan Statistical Area,Sandusky County,Ohio,39,143
23420,"Fresno, CA",Metropolitan Statistical Area,Fresno County,California,6,19
23420,"Fresno, CA",Metropolitan Statistical Area,Madera County,California,6,39
23460,"Gadsden, AL",Metropolitan Statistical Area,Etowah County,Alabama,1,55
23500,"Gaffney, SC",Micropolitan Statistical Area,Cherokee County,South Carolina,45,21
23540,"Gainesville, FL",Metropolitan Statistical Area,Alachua County,Florida,12,1
23540,"Gainesville, FL",Metropolitan Statistical Area,Gilchrist County,Florida,12,41
23540,"Gainesville, FL",Metropolitan Statistical Area,Levy County,Florida,12,75
23580,"Gainesville, GA",Metropolitan Statistical Area,Hall County,Georgia,13,139
23620,"Gainesville, TX",Micropolitan Statistical Area,Cooke County,Texas,48,97
23660,"Galesburg, IL",Micropolitan Statistical Area,Knox County,Illinois,17,95
23680,"Gallipolis, OH",Micropolitan Statistical Area,Gallia County,Ohio,39,53
23700,"Gallup, NM",Micropolitan Statistical Area,McKinley County,New Mexico,35,31
23780,"Garden City, KS",Micropolitan Statistical Area,Finney County,Kansas,20,55
23820,"Gardnerville Ranchos, NV-CA",Micropolitan Statistical Area,Alpine County,California,6,3
23820,"Gardnerville Ranchos, NV-CA",Micropolitan Statistical Area,Douglas County,Nevada,32,5
23900,"Gettysburg, PA",Metropolitan Statistical Area,Adams County,Pennsylvania,42,1
23940,"Gillette, WY",Micropolitan Statistical Area,Campbell County,Wyoming,56,5
23980,"Glasgow, KY",Micropolitan Statistical Area,Barren County,Kentucky,21,9
23980,"Glasgow, KY",Micropolitan Statistical Area,Metcalfe County,Kentucky,21,169
24020,"Glens Falls, NY",Metropolitan Statistical Area,Warren County,New York,36,113
24020,"Glens Falls, NY",Metropolitan Statistical Area,Washington County,New York,36,115
24100,"Gloversville, NY",Micropolitan Statistical Area,Fulton County,New York,36,35
24140,"Goldsboro, NC",Metropolitan Statistical Area,Wayne County,North Carolina,37,191
24180,"Granbury, TX",Micropolitan Statistical Area,Hood County,Texas,48,221
24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,Polk County,Minnesota,27,119
24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,Grand Forks County,North Dakota,38,35
24260,"Grand Island, NE",Metropolitan Statistical Area,Hall County,Nebraska,31,79
24260,"Grand Island, NE",Metropolitan Statistical Area,Howard County,Nebraska,31,93
24260,"Grand Island, NE",Metropolitan Statistical Area,Merrick County,Nebraska,31,121
24300,"Grand Junction, CO",Metropolitan Statistical Area,Mesa County,Colorado,8,77
24330,"Grand Rapids, MN",Micropolitan Statistical Area,Itasca County,Minnesota,27,61
24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,Barry County,Michigan,26,15
24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,Ionia County,Michigan,26,67
24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,Kent County,Michigan,26,81
24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,Montcalm County,Michigan,26,117
24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,Ottawa County,Michigan,26,139
24420,"Grants Pass, OR",Metropolitan Statistical Area,Josephine County,Oregon,41,33
24460,"Great Bend, KS",Micropolitan Statistical Area,Barton County,Kansas,20,9
24500,"Great Falls, MT",Metropolitan Statistical Area,Cascade County,Montana,30,13
24540,"Greeley, CO",Metropolitan Statistical Area,Weld County,Colorado,8,123
24580,"Green Bay, WI",Metropolitan Statistical Area,Brown County,Wisconsin,55,9
24580,"Green Bay, WI",Metropolitan Statistical Area,Kewaunee County,Wisconsin,55,61
24580,"Green Bay, WI",Metropolitan Statistical Area,Oconto County,Wisconsin,55,83
24600,"Greencastle, IN",Micropolitan Statistical Area,Putnam County,Indiana,18,133
24620,"Greeneville, TN",Micropolitan Statistical Area,Greene County,Tennessee,47,59
24640,"Greenfield, MA",Micropolitan Statistical Area,Franklin County,Massachusetts,25,11
24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,Guilford County,North Carolina,37,81
24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,Randolph County,North Carolina,37,151
24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,Rockingham County,North Carolina,37,157
24700,"Greensburg, IN",Micropolitan Statistical Area,Decatur County,Indiana,18,31
24740,"Greenville, MS",Micropolitan Statistical Area,Washington County,Mississippi,28,151
24780,"Greenville, NC",Metropolitan Statistical Area,Pitt County,North Carolina,37,147
24820,"Greenville, OH",Micropolitan Statistical Area,Darke County,Ohio,39,37
24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,Anderson County,South Carolina,45,7
24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,Greenville County,South Carolina,45,45
24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,Laurens County,South Carolina,45,59
24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,Pickens County,South Carolina,45,77
24900,"Greenwood, MS",Micropolitan Statistical Area,Carroll County,Mississippi,28,15
24900,"Greenwood, MS",Micropolitan Statistical Area,Leflore County,Mississippi,28,83
24940,"Greenwood, SC",Micropolitan Statistical Area,Abbeville County,South Carolina,45,1
24940,"Greenwood, SC",Micropolitan Statistical Area,Greenwood County,South Carolina,45,47
24980,"Grenada, MS",Micropolitan Statistical Area,Grenada County,Mississippi,28,43
24980,"Grenada, MS",Micropolitan Statistical Area,Montgomery County,Mississippi,28,97
25020,"Guayama, PR",Metropolitan Statistical Area,Arroyo Municipio,Puerto Rico,72,15
25020,"Guayama, PR",Metropolitan Statistical Area,Guayama Municipio,Puerto Rico,72,57
25020,"Guayama, PR",Metropolitan Statistical Area,Patillas Municipio,Puerto Rico,72,109
25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Hancock County,Mississippi,28,45
25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Harrison County,Mississippi,28,47
25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Jackson County,Mississippi,28,59
25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Stone County,Mississippi,28,131
25100,"Guymon, OK",Micropolitan Statistical Area,Texas County,Oklahoma,40,139
25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Washington County,Maryland,24,43
25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Berkeley County,West Virginia,54,3
25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Morgan County,West Virginia,54,65
25200,"Hailey, ID",Micropolitan Statistical Area,Blaine County,Idaho,16,13
25200,"Hailey, ID",Micropolitan Statistical Area,Camas County,Idaho,16,25
25200,"Hailey, ID",Micropolitan Statistical Area,Lincoln County,Idaho,16,63
25220,"Hammond, LA",Metropolitan Statistical Area,Tangipahoa Parish,Louisiana,22,105
25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,Kings County,California,6,31
25300,"Hannibal, MO",Micropolitan Statistical Area,Marion County,Missouri,29,127
25300,"Hannibal, MO",Micropolitan Statistical Area,Ralls County,Missouri,29,173
25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,Cumberland County,Pennsylvania,42,41
25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,Dauphin County,Pennsylvania,42,43
25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,Perry County,Pennsylvania,42,99
25460,"Harrison, AR",Micropolitan Statistical Area,Boone County,Arkansas,5,9
25460,"Harrison, AR",Micropolitan Statistical Area,Newton County,Arkansas,5,101
25500,"Harrisonburg, VA",Metropolitan Statistical Area,Rockingham County,Virginia,51,165
25500,"Harrisonburg, VA",Metropolitan Statistical Area,Harrisonburg city,Virginia,51,660
25540,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,Capitol Planning Region,Connecticut,9,110
25540,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,Lower Connecticut River Valley Planning Region,Connecticut,9,130
25580,"Hastings, NE",Micropolitan Statistical Area,Adams County,Nebraska,31,1
25580,"Hastings, NE",Micropolitan Statistical Area,Clay County,Nebraska,31,35
25580,"Hastings, NE",Micropolitan Statistical Area,Webster County,Nebraska,31,181
25620,"Hattiesburg, MS",Metropolitan Statistical Area,Forrest County,Mississippi,28,35
25620,"Hattiesburg, MS",Metropolitan Statistical Area,Lamar County,Mississippi,28,73
25620,"Hattiesburg, MS",Metropolitan Statistical Area,Perry County,Mississippi,28,111
25700,"Hays, KS",Micropolitan Statistical Area,Ellis County,Kansas,20,51
25720,"Heber, UT",Micropolitan Statistical Area,Summit County,Utah,49,43
25720,"Heber, UT",Micropolitan Statistical Area,Wasatch County,Utah,49,51
25740,"Helena, MT",Metropolitan Statistical Area,Broadwater County,Montana,30,7
25740,"Helena, MT",Metropolitan Statistical Area,Jefferson County,Montana,30,43
25740,"Helena, MT",Metropolitan Statistical Area,Lewis and Clark County,Montana,30,49
25770,"Hemlock Farms, PA",Micropolitan Statistical Area,Pike County,Pennsylvania,42,103
25775,"Henderson, KY",Micropolitan Statistical Area,Henderson County,Kentucky,21,101
25775,"Henderson, KY",Micropolitan Statistical Area,Webster County,Kentucky,21,233
25780,"Henderson, NC",Micropolitan Statistical Area,Vance County,North Carolina,37,181
25820,"Hereford, TX",Micropolitan Statistical Area,Deaf Smith County,Texas,48,117
25840,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,Morrow County,Oregon,41,49
25840,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,Umatilla County,Oregon,41,59
25850,"Hermitage, PA",Micropolitan Statistical Area,Mercer County,Pennsylvania,42,85
25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,Alexander County,North Carolina,37,3
